Depth cm,Meadows chron cal BP (CLAM),Arboreal pollen,Non-arboreal pollen,Phoenix,Rhus tripartita-type,Quercus ithaburensis-tp,Fagus,Olea,Phillyrea latifolia,Ceratonia,Pistacia,Quercus calliprinos-type,Rhus coriaria,Cupressaceae,Pinus,Cedrus,Fraxinus ornus,Fraxinus syriaca-type1,Fraxinus syriaca-type,Platanus1,Platanus,Populus1,Populus,Salix1,Salix,Ulmus1,Ulmus,Juglans,Juglans1,Castanea,Castanea1,Alnus,Alnus1,Betula,Betula1,Carpinus betulus-type,Carpinus betulus-type1,Corylus,Corylus1,Ostrya-type1,Ostrya-type,Betulaceae1,Betulaceae indet.,Casuarina1,Casuarina,Eucalyptus1,Eucalyptus,Acer1,Acer,Amygdalus-type1,Amygdalus-type,Arbutus1,Arbutus,Hedera1,Hedera,Hippophae1,Hippophae,Lonicera1,Lonicera,Loranthus1,Loranthus,Morus1,Morus,Periploca1,Periploca,Rhamnus1,Rhamnus,Rubus-type1,Rubus-type,Sambucus nigra-type1,Sambucus nigra-type,Styrax1,Styrax,Tamarix1,Tamarix,Vitis1,Vitis,Ziziphus-type,Ziziphus-type1,,Chenopodiaceae,Chenopodiaceae1,Atriplex-type1,Aellenia-type1,Noaea-type1,Agathophora-type1,Artemisia,Artemisia1,Ephedra aphylla-type,Ephedra aphylla-type1,Ephedra distachya-type,Ephedra distachya-type1,Thymelaea,Thymelaea1,Thymelaeaceae indet.,Thymelaeaceae1,Ricinus,Ricinus1,Sarcopoterium-type,Sarcopoterium-type1,Sanguisorba officinalis,Sanguisorba officinalis1,Rheum,Rheum1,Calligonum,Calligonum1,Rumex,Rumex1,Plantago cretica-type,Plantago cretica-type1,Plantago coronopus-type,Plantago coronopus-type1,Plantago cylin./ovata-t1,Plantago cylin./ovata-tp,Plantago lagop./lanc.-t1,Plant. lagop./lanc.-type,Plantago psyllium-type1,Plantago indet.,Plantago indet.1,Emex,Emex1,Mercurialis annua-type,Mercurialis annua-type1,Theligonum,Theligonum1,Other Gramineae,Gramineae1,Cerealia-type,Cerealia-type1,Liguliflorae indet.,Compositae Liguliflorae1,Tubuliflorae indet.,Compositae Tubuliflorae1,Anthemis-type,Anthemis-type1,Calendula-type,Calendula-type1,Carlina-type,Carlina-type1,Carthamus-type,Carthamus-type1,Carduus-type,Carduus-type1,Centaurea solstitialis-t,Centaurea solstitialis-1,Centaurea verutum-type,Centaurea verutum-type1,Centaurea cyanoides-type,Centaurea cyanoides-typ1,Centaurea eringioides-tp,Centaurea eryngioides-t1,Centaurea jacea-type,Centaurea jacea-type1,Centaurea indet.,Centaurea1,Cirsium-type,Cirsium-type1,Cousinia,Cousinia1,Echinops-type,Echinops-type1,Filago-type,Filago-type1,Gundelia-type,Gundelia-type1,Inula-type,Inula-type1,Jurinea-type,Jurinea-type1,Onopordon-type,Onopordon-type1,Senecio-type,Senecio-type1,Xanthium-type,Xanthium-type1,Umbelliferae indet.,Umbelliferae1,Astoma-type,Astoma-type1,Apium-type,Apium-type1,Bunium-type,Bunium-type1,Bupleurum-type,Bupleurum-type1,Eryngium-type,Eryngium-type1,Ferula-type,Ferula-type1,Pimpinella-type,Pimpinella-type1,Scandix-type,Scandix-type1,Synelcosciadium-type,Synelcosciadium-type1,Turgenia-type1,Turgenia-type,Psoralea1,Retama-type1,other Papilionaceae,Papilionaceae1,Astragalus-type1,Astragalus-type,Lathyrus-type1,Lathyrus-type,Onobrychis-type1,Ononis-type1,Psoralea,Prosopis,Prosopis1,Retama-type,Trifolium-type1,Vicia-type1,other Cruciferae,Cruciferae1,Matthiola-type,Matthiola-type1,Acanthus,Acanthus1,Leontice,Leontice1,Boraginaceae1,Boraginaceae indet.,Anchusa,Anchusa1,Echium-type,Echium-type1,Heliotropium-type,Heliotropium-type1,Campanulaceae indet.,Campanulaceae1,Asyneuma-type,Asyneuma-type1,Campanula,Campanula1,Humulus/Canabis,Humulus/Cannabis1,Viburnum-type,Viburnum-type1,Caryophyllaceae indet.,Caryophyllaceae1,Gymnocarpos-type,Gymnocarpos-type1,Gypsophila-type1,Minuartia-type1,Silene-type,Silene-type1,Cistaceae indet.,Cistaceae1,Helianthemum,Helianthemum1,Cistus incanus-type,Cistus incanus-type1,Cistus salvifolius-type,Cistus salvifolius-type1,Convolvulus,Convolvulus1,Cuscuta,Cuscuta1,Sedum,Sedum1,Datisca,Datisca1,Dipsacaceae indet.,Dipsacaceae1,Cephalaria,Cephalaria1,Knautia-type,Knautia-type1,Pterocephalus,Pterocephalus1,Scabiosa palaestina-type,Scabiosa palaestina-typ1,Scabiosa prolifera-type,Scabiosa prolifera-type1,Ericaceae indet.,Ericaceae1,Crozophora,Crozophora1,Euphorbia,Euphorbia1,Erodium,Erodium1,Geranium,Geranium1,Hypericum triquetrif.-tp,Hypericum triquetrif.-t1,Crocus,Crocus1,Labiatae indet.,Labiatae1,Mentha-type,Mentha-type1,Salvia,Salvia1,Stachys-type1,Stachys-type,Teucrium-type,Teucrium-type1,Liliaceae indet.,Liliaceae1,Androcymbium-type,Androcymbium-type1,Allium,Allium1,Asparagus officinalis,Asparagus officinalis1,Asphodelus microca.-type,Asphodelus microcarp.-t1,Asphodeline,Asphodeline1,Bellevalia-type1,Colchicum-type,Colchicum-type1,Gagea chlorantha-type1,Gagea comutata-type1,Scilla-type1,Sisyrinchium1,Tulipa-type1,Linum,Linum1,Malva-type,Malva-type1,Myrtus,Myrtus1,Limonium,Limonium1,Hypecoum,Hypecoum1,Papaver,Papaver1,Polygonaceae indet.,Polygonaceae1,Polygonum equistif.-type,Polygonum equisetif.-tp1,Androsace,Androsace1,Cyclamen persicum-type,Cyclamen persicum-type1,Lysimachia,Lysimachia1,Ranunculaceae1,Ranunculaceae indet.,Anagallis,Anagallis1,Adonis,Adonis1,Anemone coronaria-type1,Anemone coronaria-type,Ceratocephala-type1,Clematis,Clematis1,Delphinium-type,Delphinium-type1,Nigella,Nigella1,Ranunculus asiaticus-typ,Ranunculus asiaticus-tp1,Ranunculus millefolius-1,Ranunculus millefolius-t,Ranunculus scleratus-tp1,Thalictrum1,Thalictrum,Ochradenus-type1,Reseda alba-type1,Reseda alba-type,Reseda lutea-type,Reseda lutea-type1,Rosaceae1,Filipendula1,Potentilla-type1,Rubiaceae1,Rubiaceae,Haplophyllum1,Haplophyllum,Scrophularia1,Scrophularia,Rhinanthus-type1,Rhinanthus-type,Veronica1,Veronica,Scrophulariaceae1,Scrophulariaceae,Lycium1,Solanum,Solanum dulcamara1,Solanum incanum-type1,Solanum nigrum1,Urtica pilulifera1,Urtica pilulifera,other Urticaceae,Urticaceae1,Valeriana1,Valeriana,Valerianaceae indet.,Verbena officinalis,Viola,Thesium,Nitraria,Zygophyllum,,Lycium,Cyperaceae,Sparganium-type,Typha latifolia,Elatine,Epilobium,Ludwigia,Lythrum,Polygonum lapathif.-type,Rumex hydrolapathum,Sagittaria,Sagittaria1,Phyla1,Phyla,Butomus1,Butomus,Myriophyllum spicatum-t1,Myriophyllum spicatum-tp,Myriophyllum vert.-type1,Potamogeton,Ranunculus peltatus-type,Salvinia,Nuphar,Nymphaea,Alisma,Anogramma-type,Botrychium-type,Cheilanthes-type,Dryopteris-type,Isoetes,Lycopodium clavatum-type,Ophioglossum-type,Pteridium-type,Pteris-type,Sphagnum,Pediastrum boryanum,Pediastrum clathratum,Pediastrum duplex,Pediastrum simplex,Pediastrum indet.,Indet. trilete spore,Indeterminata
166,1066,855,449,0,0,18,0,694,0,3,9,59,0,3,44,1,0,0,0,0,6,0,0,0,3,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,,37,0,0,0,0,0,41,0,1,0,0,0,2,0,0,0,0,0,32,0,0,0,0,0,0,0,7,0,4,0,5,0,0,2,0,10,0,6,0,0,0,14,0,4,0,145,0,27,0,16,0,4,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,13,0,6,0,0,0,3,0,2,0,2,0,2,0,0,0,2,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,227,43,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,20
175,1128,323,239,0,0,13,0,208,0,4,5,46,0,7,29,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,,23,0,0,0,0,0,31,0,2,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,3,0,0,0,4,0,4,0,63,0,12,0,10,0,2,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,8,0,4,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,122,21,2,0,0,0,4,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,22
184,1189,167,232,1,0,12,0,96,0,0,1,21,0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,,35,0,0,0,0,0,34,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,0,1,0,52,0,19,0,9,0,9,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,184,42,3,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,20
194,1257,265,401,0,0,17,0,187,0,0,4,16,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,22,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,2,0,0,3,0,6,0,5,0,0,0,5,0,4,0,159,0,43,0,47,0,14,0,6,0,0,0,1,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,1,0,2,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,293,146,2,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12
204,1325,366,548,0,0,24,0,259,1,0,8,43,0,1,18,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,,41,0,0,0,0,0,48,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,10,0,0,0,2,0,0,2,0,14,0,6,0,0,0,14,0,5,0,235,0,51,0,25,0,4,0,7,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,1,0,1,0,1,0,2,0,2,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,353,50,4,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,11
214,1394,282,408,0,0,33,0,165,0,0,6,54,1,1,14,3,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,33,0,0,0,0,0,31,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,1,0,0,10,0,10,0,5,0,0,0,18,0,5,0,176,0,31,0,5,0,4,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,371,37,2,0,0,0,2,4,1,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,13
224,1462,342,652,0,0,59,0,166,0,0,9,85,0,0,13,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,40,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,6,0,0,0,3,0,0,4,0,14,0,13,0,0,0,18,0,1,0,345,0,45,0,6,0,1,0,11,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,14,0,0,0,0,0,0,0,1,0,1,0,2,0,4,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,429,44,18,0,0,0,16,5,0,0,0,0,0,0,0,0,1,0,0,5,0,2,2,0,0,0,0,114,0,0,0,1,0,0,0,0,0,0,0,0,11
238,1557,154,439,0,0,20,0,81,0,0,4,34,0,1,2,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,28,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,1,0,0,2,0,7,0,10,0,0,0,14,0,3,0,214,0,25,0,10,0,8,0,13,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,6,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,0,247,11,1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,17
245,1605,92,224,0,0,22,0,37,0,0,3,21,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,,10,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,3,0,1,0,4,0,0,0,108,0,11,0,23,0,4,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,5
253,1660,165,356,0,0,112,0,27,0,0,5,17,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,0,2,0,189,0,23,0,9,0,1,0,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,105,15,1,0,0,0,8,1,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,7
260,1708,419,686,0,0,268,0,60,0,0,13,66,0,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,52,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,10,0,8,0,0,0,36,0,4,0,331,0,52,0,22,0,13,0,11,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,113,11,3,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,0,2,0,2,1,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,24
